Channel 1 Time,Channel 1 Voltage,Channel 2 Time,Channel 2 Voltage,Channel 3 Time,Channel 3 Voltage
-0.0992,0.265375,-0.0992,0.09375,-0.0992,0.0
-0.1984,0.24975,-0.1984,0.0625,-0.1984,0.15625
-0.2976,0.234125,-0.2976,0.09375,-0.2976,0.15625
-0.3968,0.2185,-0.3968,0.09375,-0.3968,0.15625
-0.496,0.202875,-0.496,0.0625,-0.496,0.0
-0.5952,0.18725,-0.5952,-0.28125,-0.5952,0.0
-0.6943999999999999,0.171625,-0.6943999999999999,-0.28125,-0.6943999999999999,0.15625
-0.7936,0.156,-0.7936,-0.28125,-0.7936,0.15625
-0.8927999999999999,0.109125,-0.8927999999999999,-0.25,-0.8927999999999999,0.0
-0.9919999999999999,0.12475,-0.9919999999999999,-0.25,-0.9919999999999999,0.0
-1.0912,0.0935,-1.0912,-0.21875,-1.0912,0.0
-1.1904,0.06225,-1.1904,-0.21875,-1.1904,0.0
-1.2895999999999999,0.06225,-1.2895999999999999,-0.21875,-1.2895999999999999,0.15625
-1.3887999999999998,0.031,-1.3887999999999998,-0.21875,-1.3887999999999998,0.15625
-1.488,0.031,-1.488,-0.1875,-1.488,0.15625
-1.5872,-0.000249982,-1.5872,-0.1875,-1.5872,0.3125
-1.6864,-0.015875,-1.6864,-0.1875,-1.6864,0.15625
-1.7855999999999999,-0.0315,-1.7855999999999999,-0.1875,-1.7855999999999999,0.15625
-1.8847999999999998,-0.047125,-1.8847999999999998,-0.15625,-1.8847999999999998,0.0
-1.984,-0.078375,-1.984,-0.15625,-1.984,0.15625
-2.0832,-0.094,-2.0832,-0.125,-2.0832,0.15625
-2.1824,-0.109625,-2.1824,-0.125,-2.1824,0.15625
-2.2816,-0.12525,-2.2816,-0.125,-2.2816,0.15625
-2.3808000000000002,-0.1565,-2.3808000000000002,-0.09375,-2.3808000000000002,0.0
-2.48,-0.172125,-2.48,-0.09375,-2.48,0.0
-2.5792,-0.172125,-2.5792,-0.125,-2.5792,0.15625
-2.6784,-0.172125,-2.6784,-0.0625,-2.6784,0.15625
-2.7776,-0.234625,-2.7776,-0.0625,-2.7776,0.15625
